timestamp,Temperature,Humidity,feels_like,temp_min,temp_max,pressure,wind_speed,wind_deg,rain,clouds_all,weather,AQI
2019-03-18 11,24.62,38.92,25.54,24.0,26.0,1013,1.5,270,0.0,1,0,4
2019-03-18 12,26.23,34.4,26.37,25.56,26.21,1012,1.5,340,0.0,1,0,2
2019-03-18 13,27.65,29.85,26.01,26.0,28.13,1011,3.1,300,0.0,1,0,3
2019-03-18 14,28.62,26.18,27.25,27.4,28.89,1014,2.36,292,0.0,10,0,3
2019-03-18 15,29.05,24.27,25.95,26.67,28.0,1010,3.08,300,0.0,52,0,3
2019-03-18 16,28.5,24.62,25.86,25.0,28.0,1010,3.01,304,0.0,100,0,2
2019-03-18 17,27.52,28.15,26.07,25.0,27.0,1010,2.1,270,0.0,40,0,2
2019-03-18 18,26.38,33.25,24.59,24.0,25.29,1013,1.5,270,0.0,40,0,2
2019-03-18 19,24.68,39.28,24.14,23.74,24.11,1013,1.5,270,0.0,40,0,2
2019-03-18 20,23.15,42.78,22.31,21.14,23.2,1013,2.57,317,0.0,40,0,2
2019-03-18 21,20.73,57.47,20.98,20.83,23.2,1013,2.41,324,0.0,40,0,2
2019-03-18 22,19.07,68.53,20.91,17.2,21.0,1014,2.4,322,0.0,40,2,3
2019-03-18 23,18.27,76.72,18.68,17.15,19.0,1013,2.46,325,0.0,40,2,3
2019-03-19 00,17.38,83.93,18.64,16.8,19.0,1013,2.36,334,0.0,40,2,4
2019-03-19 01,17.9,77.83,16.71,15.25,18.0,1012,2.51,339,0.0,40,2,4
2019-03-19 02,18.55,69.05,16.85,15.6,18.0,1012,2.46,341,0.0,40,2,4
2019-03-19 03,16.65,81.18,16.06,14.36,17.0,1011,2.06,347,0.0,40,2,3
2019-03-19 04,15.38,88.35,14.85,14.4,16.0,1011,2.05,346,0.0,20,2,3
2019-03-19 05,15.1,90.0,15.09,15.37,16.0,1011,2.39,331,0.0,20,2,4
2019-03-19 06,14.77,91.75,15.27,15.0,15.29,1012,1.03,250,0.0,20,6,4
2019-03-19 07,14.68,92.0,16.28,15.0,19.2,1012,1.0,250,0.0,20,6,4
2019-03-19 08,16.85,81.53,19.22,16.4,19.2,1012,1.0,230,0.0,1,2,5
2019-03-19 09,21.12,60.4,21.21,16.4,23.0,1012,1.0,270,0.0,1,0,5
2019-03-19 10,23.77,49.38,24.7,24.0,26.0,1012,2.1,260,0.0,1,0,5
2019-03-19 11,25.98,41.47,27.74,26.0,27.88,1009,1.5,240,0.0,1,0,4
2019-03-19 12,28.23,33.33,28.46,26.0,29.0,1008,1.5,250,0.0,1,0,3
2019-03-19 13,31.15,24.2,30.41,29.4,30.25,1010,1.5,320,0.0,1,0,2
2019-03-19 14,31.62,22.23,30.85,30.01,31.0,1010,2.1,260,0.0,1,0,2
2019-03-19 15,31.95,21.2,30.85,28.94,31.0,1009,1.5,350,0.0,1,0,2
2019-03-19 16,31.6,22.05,30.5,27.4,31.0,1004,1.0,320,0.0,1,0,2
2019-03-19 17,30.27,24.75,30.54,27.78,30.0,1004,1.0,290,0.0,1,0,2
2019-03-19 18,29.17,27.38,29.14,27.14,29.0,1005,2.53,65,0.0,1,0,2
2019-03-19 19,26.77,34.55,27.21,23.91,28.0,1004,2.47,73,0.0,1,0,2
2019-03-19 20,23.38,48.03,25.76,21.6,26.67,1004,2.65,78,0.0,2,2,2
2019-03-19 21,22.18,55.27,24.0,21.09,24.0,1010,2.64,91,0.0,9,2,3
2019-03-19 22,21.85,55.73,21.18,19.2,21.0,1010,2.68,108,0.0,5,2,4
2019-03-19 23,20.7,62.28,21.07,19.1,21.0,1010,2.7,120,0.0,0,2,4
2019-03-20 00,19.7,70.3,21.07,18.99,21.0,1010,2.71,120,0.0,2,2,4
2019-03-20 01,19.18,73.78,21.29,18.0,22.0,1009,2.68,116,0.0,30,2,4
2019-03-20 02,18.88,76.8,20.63,18.0,21.0,1008,2.78,112,0.0,36,2,4
2019-03-20 03,18.52,79.9,19.5,17.79,20.0,1008,3.05,114,0.0,37,2,4
2019-03-20 04,18.23,80.25,17.98,18.07,19.17,1008,2.1,90,0.0,1,0,5
2019-03-20 05,17.75,81.45,18.26,17.0,20.01,1008,2.85,120,0.0,20,2,4
2019-03-20 06,18.07,78.47,20.68,18.91,20.0,1009,1.03,140,0.0,40,2,4
2019-03-20 07,18.85,71.12,20.98,19.0,21.4,1009,1.0,140,0.0,40,2,4
2019-03-20 08,20.65,62.32,22.76,20.0,24.0,1010,1.5,140,0.0,40,0,4
2019-03-20 09,24.15,47.58,24.85,20.0,28.33,1007,1.5,150,0.0,40,0,4
2019-03-20 10,27.12,37.33,27.35,26.78,29.0,1007,4.1,170,0.0,40,0,4
2019-03-20 11,29.35,29.3,28.67,27.6,31.0,1007,4.1,200,0.0,40,0,3
2019-03-20 12,30.4,27.72,30.14,27.6,31.0,1006,3.1,150,0.0,75,0,2
2019-03-20 13,32.08,24.98,32.65,28.89,34.0,1006,3.1,160,0.0,20,0,2
2019-03-20 14,33.85,19.3,33.33,29.6,34.0,1008,3.1,230,0.0,40,0,2
2019-03-20 15,33.3,19.88,33.4,28.33,34.0,1004,1.0,210,0.0,75,0,2
2019-03-20 16,32.77,20.23,28.99,25.0,32.0,1004,1.5,160,0.0,75,0,2
2019-03-20 17,31.32,30.58,29.53,25.0,32.0,1004,1.0,250,0.0,75,0,2
2019-03-20 18,,,28.54,24.98,29.0,1004,1.0,10,0.0,75,0,6
2019-03-20 19,,,28.18,23.89,29.0,1005,1.0,10,0.0,75,0,6
2019-03-20 20,,,27.35,23.63,28.33,1004,1.5,50,0.0,20,0,6
2019-03-20 21,,,26.85,23.75,28.33,1005,1.5,50,0.0,20,0,6
2019-03-20 22,,,24.59,21.8,25.0,1011,2.61,90,0.0,40,0,6
2019-03-20 23,,,24.58,21.48,25.0,1011,2.32,82,0.0,40,0,6
2019-03-21 00,,,23.84,21.11,24.0,1011,2.28,69,0.0,40,0,6
2019-03-21 01,,,22.35,19.3,23.0,1011,2.17,59,0.0,40,2,6
2019-03-21 02,,,22.02,18.24,23.0,1010,2.11,58,0.0,40,2,6
2019-03-21 03,,,20.21,17.43,21.0,1010,2.36,47,0.0,40,2,6
2019-03-21 04,,,19.67,17.24,20.0,1010,1.5,320,0.0,20,2,6
2019-03-21 05,,,21.31,18.1,22.0,1011,1.5,320,0.0,20,2,6
2019-03-21 06,,,19.57,17.85,19.0,1012,1.5,1,0.0,0,2,6
2019-03-21 07,18.3,76.8,19.43,18.0,20.6,1012,2.12,2,0.0,1,2,5
2019-03-21 08,20.07,69.75,21.16,19.4,22.0,1013,2.1,270,0.0,1,0,5
2019-03-21 09,24.27,45.02,23.51,19.4,27.22,1010,1.5,90,0.0,1,0,4
2019-03-21 10,26.12,39.4,26.58,24.75,27.78,1011,1.0,20,0.0,1,0,3
2019-03-21 11,27.3,35.55,26.83,27.0,30.0,1010,2.1,20,0.0,40,0,3
2019-03-21 12,27.85,36.77,27.35,27.0,31.0,1010,2.1,50,0.0,20,0,3
2019-03-21 13,29.43,31.0,28.84,29.0,32.0,1013,1.5,50,0.0,20,0,3
2019-03-21 14,30.57,26.55,29.38,29.8,31.01,1012,1.0,50,0.0,1,0,2
2019-03-21 15,31.8,24.15,29.51,28.33,31.0,1008,1.0,290,0.0,20,0,1
2019-03-21 16,31.3,24.95,28.67,28.33,30.0,1007,1.0,360,0.0,40,0,1
2019-03-21 17,30.2,29.43,28.19,27.86,29.2,1007,2.1,340,0.0,40,0,1
2019-03-21 18,28.5,35.9,27.76,27.2,28.53,1008,1.5,10,0.0,40,0,2
2019-03-21 19,27.1,42.58,27.34,24.6,28.33,1008,2.34,345,0.0,20,0,2
2019-03-21 20,26.1,43.77,25.18,24.14,26.0,1013,2.51,348,0.0,20,0,2
2019-03-21 21,25.23,45.27,24.19,23.52,25.0,1013,2.74,352,0.0,20,0,2
2019-03-21 22,24.67,42.88,24.03,21.25,27.22,1009,2.94,354,0.0,20,0,2
2019-03-21 23,24.05,44.6,21.35,20.79,23.0,1014,3.19,355,0.0,20,0,2
2019-03-22 00,23.4,45.65,21.06,20.63,23.0,1014,3.54,353,0.0,20,0,2
2019-03-22 01,23.57,42.53,18.94,19.64,22.0,1014,3.66,350,0.0,20,0,2
2019-03-22 02,23.17,38.23,19.0,19.4,22.0,1014,3.47,348,0.0,20,0,2
2019-03-22 03,22.23,39.75,17.27,17.9,21.5,1013,3.5,338,0.0,20,0,1
2019-03-22 04,21.05,44.75,16.79,17.6,19.0,1013,3.28,334,0.0,20,0,1
2019-03-22 05,20.27,50.85,17.11,17.6,19.0,1014,3.04,330,0.0,20,0,1
2019-03-22 06,18.7,58.92,16.36,17.0,18.29,1014,2.87,323,0.0,20,0,1
2019-03-22 07,18.35,59.9,17.66,17.0,19.4,1015,1.0,270,0.0,1,0,2
2019-03-22 08,19.88,53.93,17.98,17.8,20.0,1016,2.1,290,0.0,1,0,2
2019-03-22 09,23.1,41.45,19.62,17.8,23.0,1016,2.6,270,0.0,1,0,2
2019-03-22 10,24.98,34.9,24.23,24.05,27.78,1013,2.1,280,0.0,1,0,2
2019-03-22 11,27.08,28.23,24.36,27.0,28.33,1013,4.1,290,0.0,1,0,2
2019-03-22 12,28.6,21.75,23.48,27.0,29.0,1012,6.2,320,0.0,1,0,1
2019-03-22 13,29.52,16.95,24.58,28.2,29.72,1011,5.1,310,0.0,1,0,1
2019-03-22 14,30.1,16.15,23.59,28.2,30.25,1010,7.2,270,0.0,1,0,1
2019-03-22 15,30.3,16.58,25.95,27.78,30.0,1010,3.6,280,0.0,1,0,1
2019-03-22 16,29.77,16.6,23.64,26.6,29.0,1009,6.2,290,0.0,1,0,1
2019-03-22 17,28.3,22.3,24.49,26.0,28.89,1010,4.1,280,0.0,1,0,1
2019-03-22 18,27.08,27.77,24.0,26.0,27.18,1013,3.1,300,0.0,20,0,1
2019-03-22 19,25.68,33.1,22.39,24.0,26.0,1013,3.1,300,0.0,20,0,1
2019-03-22 20,24.7,34.93,22.26,21.72,23.0,1014,1.5,270,0.0,0,0,1
2019-03-22 21,23.6,40.17,21.31,20.8,22.6,1015,1.5,270,0.0,0,0,1
2019-03-22 22,22.18,47.1,20.25,19.1,22.0,1015,2.6,270,0.0,20,0,1
2019-03-22 23,21.7,48.7,18.81,18.69,20.0,1015,2.6,270,0.0,20,0,2
2019-03-23 00,21.48,47.02,18.01,18.18,19.4,1015,2.6,270,0.0,20,0,2
2019-03-23 01,20.25,50.17,16.66,17.15,18.5,1015,2.6,270,0.0,20,0,2
2019-03-23 02,19.57,54.12,16.75,17.25,18.5,1014,2.6,270,0.0,20,0,2
2019-03-23 03,19.5,52.6,14.49,16.01,17.0,1014,3.1,270,0.0,1,0,2
2019-03-23 04,19.7,51.48,13.37,16.0,16.69,1014,4.1,270,0.0,1,0,2
2019-03-23 05,19.35,52.5,14.96,16.0,18.2,1014,3.1,270,0.0,15,0,2
2019-03-23 06,19.25,53.8,16.1,16.86,18.2,1015,2.57,270,0.0,20,0,2
2019-03-23 07,18.95,54.73,17.03,18.0,20.4,1015,2.6,270,0.0,20,0,2
2019-03-23 08,20.2,49.55,19.74,18.6,21.0,1015,1.5,290,0.0,1,0,3
2019-03-23 09,23.27,38.55,19.87,18.6,24.0,1015,4.1,300,0.0,1,0,3
2019-03-23 10,24.55,35.53,22.96,24.95,26.2,1015,5.1,240,0.0,1,0,2
2019-03-23 11,26.67,31.05,24.61,26.2,28.0,1011,4.1,290,0.0,40,0,2
2019-03-23 12,28.02,28.02,25.76,27.3,28.36,1010,4.1,290,0.0,40,0,2
2019-03-23 13,28.95,25.2,26.84,28.8,29.9,1013,4.1,270,0.0,20,0,2
2019-03-23 14,30.12,23.68,25.85,28.8,31.32,1012,6.2,270,0.0,1,0,1
2019-03-23 15,30.4,22.48,24.68,28.33,30.0,1008,6.7,270,0.0,1,0,1
2019-03-23 16,30.03,23.15,25.85,27.2,29.68,1008,4.1,280,0.0,1,0,1
2019-03-23 17,29.02,24.68,26.94,27.2,29.19,1008,2.6,270,0.0,1,0,1
2019-03-23 18,27.82,27.65,26.14,26.0,28.89,1009,2.6,290,0.0,20,0,1
2019-03-23 19,26.52,34.97,25.32,25.68,27.0,1012,2.6,290,0.0,20,0,1
2019-03-23 20,25.55,41.55,23.54,23.54,24.04,1013,2.1,320,0.0,0,0,1
2019-03-23 21,24.43,47.75,22.97,22.86,24.0,1013,2.1,320,0.0,0,0,2
2019-03-23 22,23.65,48.8,21.81,21.04,22.2,1014,1.5,320,0.0,2,3,2
2019-03-23 23,23.7,47.67,21.79,20.87,22.2,1014,1.5,320,0.0,0,3,2
2019-03-24 00,22.88,49.08,21.79,20.89,22.2,1014,1.5,320,0.0,1,3,2
2019-03-24 01,22.65,42.95,19.02,19.51,21.0,1013,2.1,260,0.0,1,0,2
2019-03-24 02,22.07,39.3,17.61,19.02,20.0,1012,2.6,270,0.0,1,0,2
2019-03-24 03,20.98,42.65,17.27,18.25,20.0,1012,2.6,280,0.0,1,0,2
2019-03-24 04,19.53,47.62,16.71,18.0,18.68,1012,2.1,230,0.0,1,0,2
2019-03-24 05,18.4,54.35,16.47,16.0,19.92,1012,1.5,270,0.0,0,0,2
2019-03-24 06,17.95,57.08,16.08,15.0,19.83,1012,1.54,250,0.0,0,0,2
2019-03-24 07,17.45,61.15,17.91,17.0,20.87,1013,1.5,250,0.0,1,0,2
2019-03-24 08,19.0,60.4,18.35,18.8,20.92,1014,2.6,270,0.0,1,0,3
2019-03-24 09,22.42,47.83,18.97,18.8,23.0,1014,3.1,260,0.0,1,0,4
2019-03-24 10,24.8,39.05,24.89,24.0,28.2,1010,2.1,260,0.0,1,0,4
2019-03-24 11,27.23,32.73,26.92,28.0,29.52,1010,3.1,270,0.0,1,0,3
2019-03-24 12,29.45,29.7,26.85,28.89,30.08,1009,4.1,270,0.0,1,0,3
2019-03-24 13,31.2,26.25,30.21,31.0,31.87,1012,2.1,270,0.0,1,0,2
2019-03-24 14,32.27,25.65,30.7,30.0,32.21,1011,2.6,270,0.0,1,0,2
2019-03-24 15,32.88,25.55,31.21,29.4,32.0,1007,1.5,320,0.0,1,0,1
2019-03-24 16,31.75,28.68,29.55,29.2,31.0,1007,3.1,340,0.0,1,0,1
2019-03-24 17,30.77,31.92,28.36,28.0,29.98,1007,3.1,320,0.0,1,0,1
2019-03-24 18,29.27,35.73,27.93,27.0,29.84,1007,2.6,320,0.0,1,0,1
2019-03-24 19,27.5,45.5,26.31,26.0,27.07,1011,2.6,320,0.0,1,0,1
2019-03-24 20,26.0,54.45,25.86,24.0,26.0,1011,2.1,320,0.0,40,0,2
2019-03-24 21,24.67,60.3,24.19,21.67,24.4,1012,2.1,320,0.0,40,0,2
2019-03-24 22,23.43,63.83,22.79,21.09,22.0,1012,2.1,320,0.0,40,2,2
2019-03-24 23,22.2,63.12,22.79,20.87,22.0,1012,2.1,320,0.0,40,2,2
2019-03-25 00,22.1,61.25,21.97,19.93,21.67,1012,2.1,320,0.0,40,2,2
2019-03-25 01,21.12,64.75,19.48,18.72,19.6,1011,2.1,270,0.0,40,2,2
2019-03-25 02,19.93,70.62,18.82,18.0,19.6,1011,2.1,270,0.0,40,2,2
2019-03-25 03,19.25,76.75,17.76,17.0,19.6,1011,2.1,270,0.0,40,2,2
2019-03-25 04,19.4,74.7,18.08,17.0,18.8,1011,1.5,270,0.0,40,2,3
2019-03-25 05,19.55,71.65,18.37,17.0,19.48,1012,1.5,270,0.0,40,2,4
2019-03-25 06,19.3,73.6,16.62,17.0,20.0,1013,4.12,270,0.0,75,2,3
2019-03-25 07,18.95,76.22,16.85,17.0,20.0,1013,4.1,270,0.0,75,2,3
2019-03-25 08,19.2,75.25,18.71,18.4,20.0,1013,2.6,270,0.0,75,0,3
2019-03-25 09,20.68,68.83,19.18,18.4,21.0,1014,3.1,270,0.0,40,0,3
2019-03-25 10,22.28,62.3,23.37,21.26,25.8,1014,3.1,320,0.0,40,0,3
2019-03-25 11,25.45,45.77,26.05,23.24,28.33,1011,2.1,320,0.0,40,0,3
2019-03-25 12,28.25,34.42,26.86,24.2,29.0,1010,2.1,270,0.0,40,0,3
2019-03-25 13,30.12,29.1,28.0,26.43,29.0,1012,2.1,270,0.0,40,0,2
2019-03-25 14,30.3,29.67,27.73,27.67,30.0,1008,3.1,270,0.0,40,0,2
2019-03-25 15,30.95,29.95,27.79,24.7,30.0,1007,3.1,280,0.0,40,0,2
2019-03-25 16,30.4,31.75,27.4,25.08,30.0,1007,3.6,290,0.0,20,0,2
2019-03-25 17,28.7,40.58,25.92,24.64,27.0,1011,3.1,360,0.0,20,0,2
2019-03-25 18,25.95,44.58,25.04,24.97,26.0,1012,2.1,360,0.0,20,0,2
2019-03-25 19,24.95,42.62,23.93,23.3,25.0,1012,2.1,360,0.0,20,0,1
2019-03-25 20,23.9,45.75,23.64,22.23,24.02,1013,1.0,360,0.0,44,0,1
2019-03-25 21,23.07,51.62,23.44,22.04,23.2,1013,1.0,360,0.0,20,0,2
2019-03-25 22,22.52,54.78,21.83,19.61,22.0,1014,1.87,350,0.0,17,0,2
2019-03-25 23,21.75,59.88,21.04,19.14,21.0,1014,1.85,357,0.0,16,0,2
